Date,Day,Month,Year,PM25,PM10,NO2,NH3,SO2,CO,Ozone,RH,WS,WD,SR,Temp,Dew,Pre,Season,IsWeekday,PM25_AQI,PM10_AQI,SO2_AQI,NO2_AQI,CO_AQI,Ozone_AQI,NH3_AQI,AQI
2023-10-22,22,10,2023,167.4375,276.09375,47.722916666667,22.426041666667,25.228125,1.2692307692308,50.508333333333,69.176041666667,0.40729166666667,178.94791666667,92.459375,23.76,11.58,0.0,3,0,336.49038461538464,226.09375,31.53515625,59.65364583333375,0.0,50.508333333333,22.426041666667,336.49038461538464
2023-10-23,23,10,2023,156.35416666667,257.34375,38.888194444444,24.505208333333,19.877083333333,1.1942708333333,40.211458333333,68.619791666667,0.48125,187.47916666667,95.453125,23.45,13.26,0.0,3,1,327.96474358974615,207.34375,24.846354166666252,48.610243055554996,0.0,40.211458333333,24.505208333333,327.96474358974615
2023-10-24,24,10,2023,126.44791666667,231.11458333333,37.23125,26.457291666667,25.457291666667,0.92135416666667,42.816666666667,67.377083333333,0.47708333333333,170.64583333333,98.31875,23.97,13.51,0.0,3,1,304.95993589743847,187.40972222222,31.82161458333375,46.53906250000001,0.0,42.816666666667,26.457291666667,304.95993589743847
2023-10-25,25,10,2023,148.625,255.76041666667,45.975,26.81875,18.66875,1.0305555555555,47.45625,66.528125,0.49270833333333,181.42708333333,96.335416666667,23.83,12.56,0.0,3,1,322.0192307692308,205.76041666667,23.3359375,57.46875,0.0,47.45625,26.81875,322.0192307692308
2023-10-26,26,10,2023,138.57291666667,248.02083333333,49.984375,23.99375,15.480208333333,0.96388888888889,47.322916666667,64.404166666667,0.48020833333333,189.63541666667,98.514583333333,23.23,10.98,0.0,3,1,314.28685897436156,198.68055555555333,19.350260416666252,62.48046875,0.0,47.322916666667,23.99375,314.28685897436156
2023-10-27,27,10,2023,157.10227272727,287.62847222222,57.054861111111,25.316319444444,25.861458333333,1.0916666666667,52.066666666667,63.780208333333,0.453125,174.30208333333,99.00625,23.88,8.6,0.0,3,1,328.5402097902077,237.62847222222,32.32682291666625,71.31857638888874,0.0,52.066666666667,25.316319444444,328.5402097902077
2023-10-28,28,10,2023,189.0,350.50793650794,66.184375,25.721875,15.715625,1.2225,54.082638888889,67.859375,0.365625,187.91666666667,92.501041666667,24.2,10.51,0.0,3,0,353.0769230769231,300.634920634925,19.64453125,82.73046875,0.0,54.082638888889,25.721875,353.0769230769231
2023-10-29,29,10,2023,179.79166666667,343.72222222222,54.563541666667,33.030208333333,17.8,1.1992424242424,49.85,69.852083333333,0.45520833333333,173.45833333333,91.055208333333,24.97,10.82,0.0,3,0,345.99358974359234,293.72222222222,22.25,68.20442708333374,0.0,49.85,33.030208333333,345.99358974359234
2023-10-30,30,10,2023,196.5,384.48611111111,54.212152777778,36.4625,18.627083333333,1.1564814814815,50.4625,72.047916666667,0.44166666666667,172.36458333333,87.736458333333,24.56,11.78,0.0,3,1,358.84615384615387,343.1076388888875,23.283854166666252,67.7651909722225,0.0,50.4625,36.4625,358.84615384615387
2023-10-31,31,10,2023,223.70833333333,400.30555555555,54.973958333333,36.120238095238,17.3484375,1.4,61.19375,75.161458333333,0.43020833333333,178.19791666667,78.627083333333,24.26,12.57,0.0,3,1,379.77564102563844,362.88194444443747,21.685546875,68.71744791666626,0.0,61.19375,36.120238095238,379.77564102563844
2023-11-01,1,11,2023,215.57291666667,362.73958333333,40.702083333333,35.242708333333,20.562847222222,1.4388888888889,42.555208333333,75.519791666667,0.39270833333333,173.15625,83.807291666667,24.42,11.17,0.0,3,1,373.5176282051308,315.92447916666254,25.703559027777498,50.87760416666625,0.0,42.555208333333006,35.242708333333,373.5176282051308
2023-11-02,2,11,2023,302.5657812499999,541.25,60.8875,30.4625,33.086458333333,2.0,36.428819444444,79.388541666667,0.32708333333333,175.79166666667,65.414583333333,24.7,10.58,0.0,3,1,500.0,500.0,41.358072916666245,76.109375,0.0,36.428819444444,30.4625,500.0
2023-11-03,3,11,2023,302.5657812499999,541.25,51.566666666667,34.530303030303,31.163194444444,1.7513888888889,33.401388888889,79.655208333333,0.315625,186.98958333333,54.370833333333,23.67,12.08,0.0,3,1,500.0,500.0,38.953993055554996,64.45833333333374,0.0,33.401388888889,34.530303030303,500.0
2023-11-04,4,11,2023,302.5657812499999,541.25,51.279166666667,36.010763888889,20.093402777778,1.25,24.022916666667,81.782291666667,0.32916666666667,173.69791666667,54.386458333333,23.01,12.96,0.0,3,0,500.0,500.0,25.1167534722225,64.09895833333375,0.0,24.022916666667,36.010763888889,500.0
2023-11-05,5,11,2023,302.5657812499999,541.25,73.161458333333,48.53125,10.563541666667,1.6964285714286,33.772916666667,76.579166666667,0.334375,193.16666666667,78.755208333333,22.87,9.08,0.0,3,0,500.0,500.0,13.20442708333375,91.45182291666626,0.0,33.772916666667,48.53125,500.0
2023-11-06,6,11,2023,302.5657812499999,494.38541666667,64.939583333333,43.569791666667,18.428409090909,1.5208333333333,65.358333333333,77.144791666667,0.42604166666667,178.16666666667,79.595833333333,23.08,7.15,0.0,3,1,500.0,500.0,23.03551136363625,81.17447916666626,0.0,65.358333333333,43.569791666666994,500.0
2023-11-07,7,11,2023,299.26041666667,469.85069444444,73.54375,48.600347222222,10.223333333333,1.6114583333333,46.455208333333,76.439583333333,0.34791666666667,167.6875,74.835416666667,23.32,7.52,0.0,3,1,500.0,500.0,12.779166666666251,91.9296875,0.0,46.45520833333299,48.600347222222,500.0
2023-11-08,8,11,2023,302.5657812499999,504.78472222222,118.15750000000004,55.508333333333,18.609375,2.1305555555556,75.120238095238,76.83125,0.31354166666667,168.11458333333,67.40625,23.38,8.63,0.0,3,1,500.0,500.0,23.26171875,138.15750000000003,0.0,75.120238095238,55.508333333333,500.0
2023-11-09,9,11,2023,302.5657812499999,541.25,104.40520833333,33.451666666667,22.492708333333,1.5633333333333,32.252430555555,77.523958333333,0.33020833333333,193.46875,61.667708333333,23.8,10.26,0.0,3,1,500.0,500.0,28.11588541666625,124.40520833333,0.0,32.252430555555,33.451666666667,500.0
2023-11-10,10,11,2023,138.57291666667,217.65277777778,18.306578947368,15.6,13.582142857143,0.77101449275362,20.520138888889,86.014583333333,0.43125,176.94791666667,33.415625,21.36,12.71,0.07,3,1,314.28685897436156,178.43518518518667,16.977678571428747,22.88322368421,0.0,20.520138888889,15.6,314.28685897436156
2023-11-11,11,11,2023,116.67708333333,200.66666666667,18.439583333333,14.56875,7.7429166666667,0.671875,24.017708333333,78.523958333333,0.45625,184.77083333333,88.120833333333,19.9,11.95,0.0,3,0,288.9236111111,167.11111111111336,9.678645833333373,23.049479166666252,0.0,24.017708333333005,14.56875,288.9236111111
2023-11-12,12,11,2023,153.73863636364,245.03409090909,18.592708333333,12.0375,16.2625,0.734375,29.896875,75.739583333333,0.46041666666667,186.21875,91.648958333333,20.07,9.73,0.0,3,0,325.9527972028,196.6893939393933,20.328125,23.240885416666252,0.0,29.896875,12.0375,325.9527972028
2023-11-13,13,11,2023,302.5657812499999,485.08333333333,23.925,12.417708333333,18.838095238095,1.0102272727273,29.404166666667,77.48125,0.35104166666667,185.08333333333,73.196875,20.13,8.36,0.0,3,1,500.0,500.0,23.54761904761875,29.90625,0.0,29.404166666666995,12.417708333333001,500.0
2023-11-14,14,11,2023,275.875,378.44791666667,26.028125,12.101041666667,14.13875,1.1897727272727,28.361458333333,76.636458333333,0.33958333333333,186.52083333333,61.214583333333,19.35,7.91,0.0,3,1,500.0,335.55989583333746,17.6734375,32.53515625,0.0,28.361458333333005,12.101041666667,500.0
2023-11-15,15,11,2023,283.08333333333,399.02083333333,25.925,11.0375,14.088043478261,1.0836956521739,33.0125,76.797916666667,0.36875,197.97916666667,76.05,19.52,7.27,0.0,3,1,500.0,361.27604166666254,17.61005434782625,32.40625,0.0,33.0125,11.0375,500.0
2023-11-16,16,11,2023,302.5657812499999,504.375,32.003125,10.9375,20.79375,1.1447368421053,34.025,78.975,0.35,191.85416666667,64.617708333333,20.18,8.42,0.0,3,1,500.0,500.0,25.9921875,40.00390624999999,0.0,34.025,10.9375,500.0
2023-11-17,17,11,2023,279.57246376811,389.40217391304,50.116319444444,16.328819444444,27.387698412698,1.3880208333333,43.296875,78.855555555555,0.31630434782609,189.67954545455,43.675378787879,21.24,9.73,0.0,3,1,500.0,349.25271739129994,34.2346230158725,62.645399305555,0.0,43.296875,16.328819444444,500.0
2023-11-18,18,11,2023,183.13194444444,281.67361111111,77.970454545455,27.090740740741,8.8319444444444,1.3553571428571,38.434375,68.33125,0.42916666666667,185.69791666667,73.838541666667,20.31,9.3,0.0,3,0,348.56303418803077,231.67361111111,11.039930555555499,97.46306818181876,0.0,38.434375,27.090740740741,348.56303418803077
2023-11-19,19,11,2023,177.22916666667,267.05208333333,56.479166666667,26.43125,17.210416666667,1.4398809523809,38.855208333333,69.251041666667,0.48958333333333,178.85416666667,68.890942028986,19.9,9.3,0.0,3,0,344.02243589743847,217.05208333333002,21.51302083333375,70.59895833333374,0.0,38.855208333333,26.43125,344.02243589743847
2023-11-20,20,11,2023,190.88636363636,300.93181818182,68.461363636364,26.6625,14.771739130435,1.4575757575757,52.870486111111,69.25625,0.34791666666667,188.02083333333,65.402536231884,20.66,9.53,0.0,3,1,354.5279720279692,250.93181818182,18.46467391304375,85.576704545455,0.0,52.870486111111,26.6625,354.5279720279692
2023-11-21,21,11,2023,252.42708333333,379.40625,82.48125,28.98125,10.933333333333,1.5697368421053,35.90625,65.583333333333,0.434375,194.98958333333,69.839772727273,18.58,7.58,0.0,3,1,500.0,336.7578125,13.66666666666625,102.48125,0.0,35.90625,28.98125,500.0
2023-11-22,22,11,2023,278.51041666667,410.9375,69.563541666667,24.034375,25.090625,1.4013888888889,45.551041666667,64.683333333333,0.42708333333333,179.65625,73.563257575758,18.19,5.42,0.0,3,1,500.0,376.171875,31.36328125,86.95442708333375,0.0,45.551041666667,24.034375,500.0
2023-11-23,23,11,2023,283.32291666667,423.6875,70.192708333333,25.426041666667,20.69375,3.0304687499999985,42.15625,68.244791666667,0.41875,176.09375,70.964772727273,18.8,5.86,0.0,3,1,500.0,392.109375,25.8671875,87.74088541666626,0.0,42.15625,25.426041666667,500.0
2023-11-24,24,11,2023,302.5657812499999,449.25,74.201041666667,27.342708333333,26.060416666667,3.0304687499999985,49.686111111111,70.105208333333,0.34583333333333,163.84375,64.802651515151,19.68,7.18,0.0,3,1,500.0,500.0,32.57552083333375,92.75130208333374,0.0,49.686111111111,27.342708333332997,500.0
2023-11-25,25,11,2023,273.625,396.0625,79.680208333333,28.195833333333,22.798958333333,3.0304687499999985,36.840625,68.939583333333,0.35729166666667,199.0625,57.184722222222,19.43,6.27,0.0,3,0,500.0,357.578125,28.498697916666252,99.60026041666625,0.0,36.840625,28.195833333333,500.0
2023-11-26,26,11,2023,273.33333333333,394.14583333333,67.140625,30.072916666667,22.7375,3.0304687499999985,35.765625,71.217708333333,0.415625,205.05208333333,50.50652173913,19.24,8.13,0.0,3,0,500.0,355.18229166666254,28.421875,83.92578125,0.0,35.765625,30.072916666667,500.0
2023-11-27,27,11,2023,247.15789473684,369.43421052631,63.913157894737,32.239473684211,15.806481481481,3.0304687499999985,52.831578947368,70.288157894737,0.65921052631579,193.71052631579,35.84298245614,17.65,8.19,0.0,3,1,397.8137651821846,324.29276315788746,19.75810185185125,79.89144736842124,0.0,52.831578947368,32.239473684211,397.8137651821846
2023-11-28,28,11,2023,103.26785714286,313.125,51.15,30.559615384615,23.418181818182,0.76071428571429,20.751785714286,77.030357142857,0.31607142857143,181.82142857143,37.955357142857,18.28,10.6,1.42,3,1,244.22619047619997,263.125,29.272727272727497,63.9375,0.0,20.751785714286,30.559615384615,263.125
2023-11-29,29,11,2023,231.03125,398.8125,41.695833333333,36.525,28.176041666667,1.3770833333333,31.273958333333,76.489583333333,0.41145833333333,165.39583333333,52.477083333333,19.72,10.87,0.02,3,1,385.4086538461538,361.015625,35.220052083333755,52.119791666666245,0.0,31.273958333333,36.525,385.4086538461538
2023-11-30,30,11,2023,259.63541666667,359.66666666667,48.139130434783,35.434782608696,24.002173913043,1.396875,28.540625,77.405208333333,0.49791666666667,162.27083333333,45.846875,20.15,12.4,0.16,3,1,500.0,312.08333333333746,30.002717391303747,60.17391304347875,0.0,28.540625,35.434782608696,500.0
2023-12-01,1,12,2023,256.45833333333,355.58333333333,54.503125,32.78125,22.819791666667,1.6136904761905,29.872916666667,76.55625,0.3375,175.44791666667,48.891666666667,19.51,13.99,1.28,0,1,500.0,306.97916666666254,28.52473958333375,68.12890625,0.0,29.872916666666995,32.78125,500.0
2023-12-02,2,12,2023,205.51041666667,301.65277777778,51.082291666667,29.1125,24.090625,1.4347222222222,30.123958333333,75.025,0.315625,180.32291666667,54.263541666667,19.08,10.01,0.0,0,0,365.77724358974615,251.65277777778,30.11328125,63.85286458333375,0.0,30.123958333332997,29.1125,365.77724358974615
2023-12-03,3,12,2023,176.51041666667,270.34375,66.509375,27.627083333333,16.346014492754,1.4375,31.625,70.451041666667,0.37083333333333,169.09375,62.391666666667,18.77,8.55,1.05,0,0,343.4695512820538,220.34375,20.432518115942504,83.13671875,0.0,31.625,27.627083333333005,343.4695512820538
2023-12-04,4,12,2023,174.92391304348,279.46590909091,63.773958333333,33.196527777778,24.751388888889,1.2446428571429,35.760416666667,68.940625,0.35625,185.33333333333,54.370833333333,19.23,9.44,0.64,0,1,342.2491638796,229.46590909090997,30.93923611111125,79.71744791666625,0.0,35.760416666667,33.196527777778,342.2491638796
2023-12-05,5,12,2023,171.34782608696,274.49305555555,58.867708333333,31.573958333333,24.082291666667,1.3516666666667,36.366666666667,67.383333333333,0.40416666666667,180.48958333333,66.423958333333,17.2,6.0,0.0,0,1,339.4983277592,224.49305555554997,30.10286458333375,73.58463541666625,0.0,36.366666666667,31.573958333333,339.4983277592
2023-12-06,6,12,2023,159.875,269.29166666667,71.557291666667,32.501041666667,12.191666666667,1.3,35.18125,67.951041666667,0.365625,191.86458333333,69.042708333333,17.48,4.45,0.0,0,1,330.6730769230769,219.29166666666998,15.23958333333375,89.44661458333374,0.0,35.18125,32.501041666667,330.6730769230769
2023-12-07,7,12,2023,166.91666666667,273.95833333333,83.536458333333,31.509375,16.628125,1.425,35.998958333333,68.295833333333,0.38958333333333,192.76041666667,69.570833333333,18.48,4.61,0.0,0,1,336.08974358974615,223.95833333333002,20.78515625,103.536458333333,0.0,35.998958333333,31.509375,336.08974358974615
2023-12-08,8,12,2023,164.25,283.20833333333,72.192708333333,30.225,14.325,1.1666666666667,43.304166666667,65.9,0.47604166666667,185.32291666667,72.527083333333,17.42,4.95,0.0,0,1,334.03846153846155,233.20833333333002,17.90625,90.24088541666626,0.0,43.304166666666994,30.225,334.03846153846155
2023-12-09,9,12,2023,187.54166666667,304.625,68.013541666667,31.790625,8.8244047619048,1.1,42.654166666667,66.61875,0.484375,188.0,73.59375,16.58,3.95,0.0,0,0,351.9551282051308,254.625,11.030505952381,85.01692708333374,0.0,42.65416666666701,31.790625,351.9551282051308
2023-12-10,10,12,2023,172.54166666667,275.70833333333,66.1125,29.448958333333,12.2,1.0592105263158,45.258333333333,65.513541666667,0.534375,190.47916666667,70.797916666667,15.33,2.94,0.0,0,0,340.41666666666924,225.70833333333002,15.25,82.640625,0.0,45.258333333333006,29.448958333333,340.41666666666924
2023-12-11,11,12,2023,212.91666666667,346.0,67.994791666667,29.059375,18.885416666667,1.3892857142857,39.669791666667,66.38125,0.40208333333333,177.14583333333,66.938541666667,15.62,3.33,0.0,0,1,371.47435897436156,296.0,23.606770833333748,84.99348958333374,0.0,39.669791666667,29.059375,371.47435897436156
2023-12-12,12,12,2023,294.2875,426.2375,53.517083333333,34.315416666667,32.394444444444,1.3416666666667,21.752777777778,74.893650793651,0.37301587301587,173.30158730159,34.337698412698,15.29,6.11,0.0,0,1,500.0,395.296875,40.493055555554996,66.89635416666624,0.0,21.752777777778,34.315416666667,500.0
2023-12-13,13,12,2023,261.26041666667,394.125,69.928125,34.121875,20.645138888889,1.2546296296296,36.409375,68.472916666667,0.37083333333333,160.55208333333,65.30625,16.14,3.13,0.0,0,1,500.0,355.15625,25.80642361111125,87.41015625,0.0,36.409375,34.121875,500.0
2023-12-14,14,12,2023,175.30681818182,298.88636363636,70.690909090909,31.915909090909,18.539814814815,1.0796875,35.626136363636,63.418181818182,0.55795454545455,188.60227272727,76.6625,15.07,1.2,0.0,0,1,342.5437062937077,248.88636363636,23.17476851851875,88.36363636363626,0.0,35.626136363636,31.915909090909,342.5437062937077
2023-12-15,15,12,2023,211.48214285714,374.375,87.876923076923,37.792307692308,24.165,0.778125,46.417777777778,53.826666666667,0.485,165.91666666667,105.26,16.65,2.16,0.0,0,1,370.3708791208769,330.46875,30.20625,107.876923076923,0.0,46.417777777778,37.792307692308,370.3708791208769
2023-12-16,16,12,2023,257.21739130435,403.5,84.072916666667,36.847916666667,19.047222222222,1.0638888888889,35.566666666667,63.426041666667,0.40625,173.72916666667,70.142708333333,16.66,3.31,0.0,0,0,500.0,366.875,23.8090277777775,104.072916666667,0.0,35.566666666667,36.847916666667,500.0
2023-12-17,17,12,2023,229.30434782609,195.74,65.044565217391,30.251086956522,10.348076923077,1.0977272727273,41.130434782609,63.036956521739,0.42173913043478,166.41304347826,70.738043478261,15.87,3.11,0.0,0,0,384.08026755853075,163.82666666666665,12.935096153846251,81.30570652173874,0.0,41.130434782609,30.251086956522,384.08026755853075
2023-12-18,18,12,2023,169.16071428571,289.96153846154,89.212121212121,46.942424242424,25.070238095238,1.3134615384615,42.830357142857,55.523214285714,0.6375,184.08928571429,104.8625,13.98,2.53,0.0,0,1,337.8159340659308,239.96153846154,31.3377976190475,109.212121212121,0.0,42.83035714285699,46.942424242424,337.8159340659308
